id,postCode,postName,postAddress,dairaName,wilayaCode,wilayaName
358,05069,Sidi Mancar,Sidi Mancar,Tazoult,05,Batna
359,05070,Draa El Gbor,Village Agricole Draa El Gbor,Seriana,05,Batna
360,05071,Zana El Beida,Zana El Beida,Seriana,05,Batna
361,05072,R'Haouet,R'Haouet,Merouana,05,Batna
362,05073,Lambiridi,Route De Ain Touta,Batna,05,Batna
363,05074,Hamla,Village Hamla,Batna,05,Batna
364,05075,T'Zouket,T'Zouket,Arris,05,Batna
365,05076,Ain El Assafeur,Ain El Assafeur,Tazoult,05,Batna
366,05077,Moussa Guettafi (Freres Ben Chadi),Cité Freres Benchadi,Batna,05,Batna
367,05078,Hamou Dambri (Fesdis),Fesdis,Batna,05,Batna
368,05079,Sidi Ali,Sidi Ali,Tkout,05,Batna
369,05080,Rhoufi,Rhoufi,Tkout,05,Batna
370,05081,Chenaoura,Chenaoura,Tkout,05,Batna
371,05082,Kef Laarous,Kef Laarous,Tkout,05,Batna
372,05083,Inoughissene,Inoughissene,Ichemoul,05,Batna
373,05085,Dermoune,Dermoune,Tkout,05,Batna
374,05086,Nirdi,Nirdi,Bouzina,05,Batna
375,05087,Ouled Derradji,Ouled Derradji,Djezzar,05,Batna
376,05088,Koudiat Messara,Koudiat Messara,Ouled Si Slimane,05,Batna
377,05089,Kenda,Kenda,Ras El Aioun,05,Batna
378,05090,Chaabet El Gosbat,Chaabet El Gosbat,Ras El Aioun,05,Batna
379,05091,Rahbat,Rahbat,Ras El Aioun,05,Batna
380,05092,Ali Gader,Ali Gader,Theniet El Abed,05,Batna
381,05093,Amentane,Amentane,Menaa,05,Batna
382,05094,Aoughanime,Aoughanime,Menaa,05,Batna
383,05095,Baali,Baali,Theniet El Abed,05,Batna
384,05096,Tinibaouine,Tinibaouine,Ouled Si Slimane,05,Batna
385,05097,Mezline,Mezline,Bouzina,05,Batna
386,05098,Tifrene,Tifrene,N'gaous,05,Batna
387,05099,Ouled Azzouz,Ouled Azzouz,Theniet El Abed,05,Batna
388,05100,Brayadh,Brayadh,Menaa,05,Batna
389,05101,Draa Boultif,Draa Boultif,El Madher,05,Batna
390,05102,El Kouachia,El Kouachia,Chemora,05,Batna
391,05103,Legrine,Legrine,Timgad,05,Batna
392,05104,Hidhar Brahim,Hidhar Brahim,El Madher,05,Batna
393,05105,Sidi Khiar,Sidi Khiar,El Madher,05,Batna
394,05106,Fesdis Ferme,Fesdis Ferme,Batna,05,Batna
395,05107,Tigharghar,Tigharghar,Menaa,05,Batna
396,05108,Chir,Chir,Theniet El Abed,05,Batna
397,05109,Batna Zone Industrielle,Batna Zone Industrielle,Batna,05,Batna
398,05110,Teniet Essadra,Teniet Essadra,Seriana,05,Batna
399,05111,Timedouine,Timedouine,Ras El Aioun,05,Batna
400,05112,Zana,Zana,Seriana,05,Batna
401,05113,Sfasaf,Sfasaf,Ras El Aioun,05,Batna
402,05114,Charf El Ain,Charf El Ain,Merouana,05,Batna
403,05115,Nafla,Nafla,Merouana,05,Batna
404,05116,El Hassi,El Hassi,Ain Djasser,05,Batna
405,05117,Lazrou,Lazrou,Seriana,05,Batna
406,05118,Chott,Chott,Ras El Aioun,05,Batna
407,05119,Ouled Aiche,Ouled Aiche,Barika,05,Batna
408,05120,Taga,Taga,Seriana,05,Batna
409,05121,Ouled Ammar,Ouled Ammar,Djezzar,05,Batna
410,05122,Chihat,Chihat,Ain Touta,05,Batna
411,05123,Maafa,Maafa,Ain Touta,05,Batna
412,05124,Ras El Ma,Ras El Ma,Ain Touta,05,Batna
413,05125,Tazeght,Tazeght,Seggana,05,Batna
414,05126,Moulia,Moulia,Ain Touta,05,Batna
415,05127,Legridet,Legridet,Seggana,05,Batna
416,05128,Fenarou,Fenarou,N'gaous,05,Batna
417,05129,Tarf,Tarf,Ras El Aioun,05,Batna
418,05130,M'Tkaouak,M'Tkaouak,Djezzar,05,Batna
419,05131,Tamachit,Cité Tamachit Batna,Batna,05,Batna
420,05132,Bouteraa Kermia,Bouteraa Kermia,Ras El Aioun,05,Batna
421,05133,Tamesghit,Tamesghit,Batna,05,Batna
422,05134,Batna Gare Routiere,Gare Routiere,Batna,05,Batna
423,05135,Batna  E A A B,Ecole Militaire E A A B,Batna,05,Batna
424,05136,Berika 1ere Division Blindee,Berika Division Blindee,Barika,05,Batna
425,05137,Batna Universite,Batna Universite,Batna,05,Batna
426,05138,Seriana Eris,Eris Seriana,Seriana,05,Batna
427,05139,Barika Gare Routiere,Gare Routiere Barika,Barika,05,Batna
428,05140,Ain Touta Chaffet,"Cité Chaffet, Commune Ain Touta, Batna",Ain Touta,05,Batna
429,05141,Beni Fedhala El Hakania,"Commune Beni Fedala El Hakania, Batna",Ain Touta,05,Batna
430,05142,Tazoult 20 Aout 1956,,Tazoult,05,Batna
431,05143,Batna El Aures,Batna El Aures,Batna,05,Batna
432,05144,Batna Bouzourane,Batna Bouzourane,Batna,05,Batna
433,,Batna Bouakal,Cité Bouakal 3,Batna,05,Batna
434,06097,Sidi Ali,Sidi Ali,Tkout,05,Batna
435,07076,Seriana,Seriana,Seriana,05,Batna
436,21072,Ras El Ma,Ras El Ma,Ain Touta,05,Batna
437,22005,Ras El Ma,Bvd Ahmed Fethi,Ain Touta,05,Batna
438,27002,Sidi Ali,Rue De La Palestine,Tkout,05,Batna
439,28070,Menaa,Menaa,Menaa,05,Batna
440,30021,Chott,Rue Communal,Ras El Aioun,05,Batna
441,36007,Chott,Commune Chott,Ras El Aioun,05,Batna
442,48046,El Hassi,Cta Ftatcha,Ain Djasser,05,Batna
443,06000,Bejaia,Place Medjahed,Bejaia,06,Béjaïa
444,06001,Akbou,Akbou Centre,Akbou,06,Béjaïa
445,06002,Bejaia Liberte,Rue De La Liberte,Bejaia,06,Béjaïa
446,06003,El Kseur,El Kseur Centre,El Kseur,06,Béjaïa
447,06004,Kherrata,Kherrata Centre,Kherrata,06,Béjaïa
448,06005,Sidi Aich,Sidi Aich Centre,Sidi Aich,06,Béjaïa
449,06006,Tazmalt,Tazmalt Centre,Tazmalt,06,Béjaïa
450,06007,Aokas,Aokas Centre,Aokas,06,Béjaïa
451,06008,Amizour,Amizour Centre,Amizour,06,Béjaïa
452,06009,Barbacha,Barbacha Centre,Barbacha,06,Béjaïa
453,06010,Ighzer Amokrane,Igher Amokrane,Ifri Ouzellaguene,06,Béjaïa
454,06011,Seddouk,Seddouk Centre,Seddouk,06,Béjaïa
455,06012,Souk El Tenine,Souk El Tenine Centre,Souk El Tenine,06,Béjaïa
456,06013,Guendouze,Guendouze Centre,Ighil Ali,06,Béjaïa
457,06014,Ighil Ali,Ighil Ali Centre,Ighil Ali,06,Béjaïa
458,06015,Bordj Mira,Bordj Mira Centre,Darguina,06,Béjaïa
459,06016,Darguina,Darguina Centre,Darguina,06,Béjaïa
460,06017,Oued Ghir,Oued Ghir Centre,Bejaia,06,Béjaïa
461,06018,Boudjellil,Boudjellil Centre,Tazmalt,06,Béjaïa
462,06019,Akabiou,Akabiou Centre,Timezrit,06,Béjaïa
463,06020,Semaoune,Semaoune Centre,Amizour,06,Béjaïa
464,06021,Adekar Kebouche,Adekar Centre,Adekar,06,Béjaïa
465,06022,Chemini,Chemini Centre,Chemini,06,Béjaïa
466,06023,Tichi,Tichi Centre,Tichy,06,Béjaïa
467,06024,Beni Maouche,Beni Maouche Centre,Beni Maouche,06,Béjaïa
468,06025,Tizamourine,Tizamourine,Chemini,06,Béjaïa
469,06026,Beni Mansour,Beni Mansour,Tazmalt,06,Béjaïa
470,06027,Djeblaa,Djeblaa,Adekar,06,Béjaïa
471,06028,Sillal,Sillal,Sidi Aich,06,Béjaïa
472,06029,Kiria,Kiria,Adekar,06,Béjaïa
473,06030,Toudja,Toudja,El Kseur,06,Béjaïa
474,06031,Bouhamza,Bouhamza,Seddouk,06,Béjaïa
475,06032,Tizi Tindjit,Kendira,Barbacha,06,Béjaïa
476,06033,Feraoune,Feraoune Centre,Amizour,06,Béjaïa
477,06034,Akourma,Amalou,Seddouk,06,Béjaïa
478,06035,Tizi El Korn,Taourit Ighil,Adekar,06,Béjaïa
479,06036,Takrietz,Takerietz,Chemini,06,Béjaïa
480,06037,Tinebdar,Tinebdar,Sidi Aich,06,Béjaïa
481,06038,Sidi Said,Sidi Said,Seddouk,06,Béjaïa
482,06039,Beni Melikeche,Ben Melikeche,Tazmalt,06,Béjaïa
483,06040,Bejaia Sidi Ahmed,"Sidi Ahmed,Bejaia",Bejaia,06,Béjaïa
484,06041,Il Matten,Il Matten,El Kseur,06,Béjaïa
485,06042,Tiliouacadi,Souk Oufela,Chemini,06,Béjaïa
486,06043,El Flaye,El Flaye,Sidi Aich,06,Béjaïa
487,06044,Teregregt,Ait Semail,Darguina,06,Béjaïa
488,06045,Djemaa,Djamaa,Ifri Ouzellaguene,06,Béjaïa
489,06046,Boukhiama,"Boukhiama,Bejaia",Bejaia,06,Béjaïa
490,06047,Amtik N'Tafat,Amitik N'Tafath Bejaia,Bejaia,06,Béjaïa
491,06048,Taslent,Taslent,Akbou,06,Béjaïa
492,06049,Bouhitem,Bouhitem,Seddouk,06,Béjaïa
493,06050,Guendouza,Guendouza,Akbou,06,Béjaïa
494,06051,Ouled Allouane,Ouled Alouane,Chemini,06,Béjaïa
495,06052,Chellata,Chellata,Akbou,06,Béjaïa
496,06053,Bicher,Bicher,Akbou,06,Béjaïa
497,06054,Belayel,Belayel,Ighil Ali,06,Béjaïa
498,06055,Tizi Alouane,Tizi Alouane,Darguina,06,Béjaïa
499,06056,Beni Ouamar,Beni Ouamar,Tazmalt,06,Béjaïa
500,06057,Ighram,Ighram,Akbou,06,Béjaïa
501,06058,Ifalene,Ifalene,Aokas,06,Béjaïa
502,06059,Taguemount,Boukhelifa,Tichy,06,Béjaïa
503,06060,Tizi N'Berber,Tizi N'Berber,Aokas,06,Béjaïa
504,06061,Akkar,Akkar,Aokas,06,Béjaïa
505,06062,Mellala,Mellala,Bejaia,06,Béjaïa
506,06063,Ighil Oumced,Ighil Oumced,Akbou,06,Béjaïa
507,06064,Ighil Ouantar,Ighil Ouantar,Seddouk,06,Béjaïa
508,06065,Tizi Ouaklane,Tizi Ouaklane,Tichy,06,Béjaïa
509,06066,Tala Hamza,Tala Hamza,Tichy,06,Béjaïa
510,06067,Ait S'Kheur,Ait S'Kheur,Amizour,06,Béjaïa
511,06068,Ayacha,Ayacha,Tazmalt,06,Béjaïa
512,06069,Ighil Nasser,Ighil Nasser,Akbou,06,Béjaïa
513,06070,Berzakh,Berzakh,Kherrata,06,Béjaïa
514,06071,Achelouf,Achelouf,El Kseur,06,Béjaïa
515,06072,Takaatz,Takaatz,Seddouk,06,Béjaïa
516,06073,Mahfouda,Mahfouda,Seddouk,06,Béjaïa
517,06074,Adjioun,Adjioun,Kherrata,06,Béjaïa
518,06075,Dradra,Dradra,Kherrata,06,Béjaïa
519,06076,El Djorf,Melbou,Souk El Tenine,06,Béjaïa
520,06077,El Alem,El Alem,Souk El Tenine,06,Béjaïa
521,06078,Ait Idriss,Ait Idriss,Darguina,06,Béjaïa
522,06079,Tibouamouchine,Tbouamouchine,Seddouk,06,Béjaïa
523,06080,Tizoual,Tizouel,Darguina,06,Béjaïa
524,06081,Ait Adjissa,Ait Adjissa,Beni Maouche,06,Béjaïa
525,06082,Ighil N'Sebt,Beni Djellil,Amizour,06,Béjaïa
526,06083,Ighil Outouaf,Ighil Outouaf,Timezrit,06,Béjaïa
527,06084,Semaoune Chemini,Semaoune Chemini,Chemini,06,Béjaïa
528,06085,Sidi Ayad,Sidi Ayad,Sidi Aich,06,Béjaïa
529,06086,Tala Tazert,Fenaia,El Kseur,06,Béjaïa
530,06087,Tibane,Tibane,Chemini,06,Béjaïa
531,06088,Il Matten Hopital,Il Matten Hopital,El Kseur,06,Béjaïa
532,06089,Ikedjane,Ikedjane,Sidi Aich,06,Béjaïa
533,06090,Tamricht,Tamricht,Darguina,06,Béjaïa
534,06091,Boukhalfa,Boukhalfa,Amizour,06,Béjaïa
535,06092,Aghbala,Aghbala,Amizour,06,Béjaïa
536,06093,Aourir Adjissa,Aourir Adjissa,Amizour,06,Béjaïa
537,06094,Garet,Garet,El Kseur,06,Béjaïa
538,06095,Khellil,Khellil,Barbacha,06,Béjaïa
539,06096,Tadert Tamokrant,Tadart Tamokrant,Amizour,06,Béjaïa
540,06098,Ighil Ialouanene,Ighil Ialouanene,Amizour,06,Béjaïa
541,06099,Akhnak,Akhnak,Seddouk,06,Béjaïa
542,06100,Tizi Beni Khettab,Tizi Beni Khettab,Amizour,06,Béjaïa
543,06101,Tigrine,Tigrine,Ifri Ouzellaguene,06,Béjaïa
544,06102,Merdj Ouamene,Merdj Ouamene,Amizour,06,Béjaïa
545,06103,Tizi Ougueni,Tizi Ougueni,Adekar,06,Béjaïa
546,06104,Assam,Assam,Sidi Aich,06,Béjaïa
547,06106,Beni K'Sila,Beni K'Sila,Adekar,06,Béjaïa
548,06107,Aguemoune Beni Khiar,Aguemoune Beni Khiar,Beni Maouche,06,Béjaïa
549,06108,Immoula,Immoula,Seddouk,06,Béjaïa
550,06109,Tamokra,Tamokra,Akbou,06,Béjaïa
551,06110,Lota,Lota,Souk El Tenine,06,Béjaïa
552,06111,Akbou 1er Novembre,Akbou,Akbou,06,Béjaïa
553,06112,Allaghane,Allaghane,Tazmalt,06,Béjaïa
554,06113,Snadla,Snadla,Kherrata,06,Béjaïa
555,06114,Tizi El Oued,Souk El Tenine,Souk El Tenine,06,Béjaïa
556,06115,Taourirt Ighil Centre,Taourirt Ighil Centre,Adekar,06,Béjaïa
557,06116,Bejaia Pepiniere,R.U.Pepiniere . Bejaia,Bejaia,06,Béjaïa
558,06117,El Hamma,El Hamma,Amizour,06,Béjaïa
559,06118,Kherrata Nouvelle,Kherrata,Kherrata,06,Béjaïa
560,06119,Abainou,Abainou,Timezrit,06,Béjaïa
561,06120,Berchiche Residence Universitaire,R.U.Berchiche 3. Elkseur,El Kseur,06,Béjaïa
562,06121,Helouane,Hellouane,Ifri Ouzellaguene,06,Béjaïa
563,06122,Ideraken,Ideraken,Timezrit,06,Béjaïa
564,06123,Bejaia Gare Routiere,Gare Routiere De Bajaia,Bejaia,06,Béjaïa
565,06124,Taourirt Larbaa,Taourirt Larbaa,Tichy,06,Béjaïa
566,06125,Bejaia Ahmed Ougana,"Lekhmiss,Bejaia",Bejaia,06,Béjaïa
567,06126,Bejaia Hassiba Ben Bouali,Cité Roussel En Face Opow,Bejaia,06,Béjaïa
568,06127,Bejaia Abane Ramdane,"Q.1000logs Ihaddedn,Bejaia",Bejaia,06,Béjaïa
569,06128,Bejaia Naceria,Cité Naciria.Bejaia,Bejaia,06,Béjaïa
570,06129,Bejaia Tala Ouriane,Q.Tala Ouriane. Bejaia,Bejaia,06,Béjaïa
571,06130,Bejaia Ihaddadene,Q.600logts Ihadadden,Bejaia,06,Béjaïa
572,06131,Bejaia Sidi Ali Labhar,Sidi Ali L'Abhar.Bejaia,Bejaia,06,Béjaïa
573,06132,El Kseur Akal Aberkan,Cité Akal Aberkan. El Kseur,El Kseur,06,Béjaïa
574,06133,Djermouna,Djarmouna,Kherrata,06,Béjaïa
575,06134,Bejaia Taassast,"Village De Taassast,Bejaia",Bejaia,06,Béjaïa
576,06135,Amizour Residence Universitaire 01,"La Cité Universitaire Amizour,Bejaia",Amizour,06,Béjaïa
577,06136,Aokas 20 Aout 1956,"Cité 100/900 Logements Locaux Nâ° 109 Et 110 Opgi,Aokas",Aokas,06,Béjaïa
578,06137,Akbou Hopital,Akbou,Akbou,06,Béjaïa
579,06139,Bejaia Sidi Soufiane,Cité Sidi Soufiane.Bejaia,Bejaia,06,Béjaïa
580,06140,Merouaha,"La Route Nationale Nâ°9,Village De Merouaha,Bejaia",Kherrata,06,Béjaïa
581,06141,Akbou Gueldamene,"Route Nationale Nâ° 26, Tournant Ouchalal, Akbou",Akbou,06,Béjaïa
582,06142,Akfadou,Village Tiniri Chef Lieu Commune D'Akfadou,Chemini,06,Béjaïa
583,06143,Ait Mekedem,,Akbou,06,Béjaïa
584,06144,Bejaia Etablissement Postal Itinerant 1,,Bejaia,06,Béjaïa
585,,Bejaia Terre,Quatre Chemins Bejaia,Bejaia,06,Béjaïa
586,15066,Boukhalfa,Route Principale,Amizour,06,Béjaïa
587,15070,Souk El Tenine,Souk El T'Nine,Souk El Tenine,06,Béjaïa
588,17053,Guendouza,Guendouza,Akbou,06,Béjaïa
589,21080,El Hamma,El Hamma,Amizour,06,Béjaïa
590,28072,El Djorf,El Djorf,Souk El Tenine,06,Béjaïa
591,34007,Khellil,Khellil,Barbacha,06,Béjaïa
592,39046,Akfadou,Cité Akfadou,Chemini,06,Béjaïa
593,40016,El Hamma,El Hamma,Amizour,06,Béjaïa
594,46014,Souk El Tenine,Rue Ahmed Benchaib Moussa,Souk El Tenine,06,Béjaïa
595,46052,Sidi Said,Cité Sidi Said   El Maleh,Seddouk,06,Béjaïa
596,07000,Biskra,Boulevard Emir Aek Biskra,Biskra,07,Biskra
597,07001,Biskra Star Melouk,Rue Zaatcha Biskra,Biskra,07,Biskra
598,07003,Tolga,Av 5 Juillet Tolga,Tolga,07,Biskra
599,07005,Sidi Okba,Route Ain Naga Sidi Okba,Sidi Okba,07,Biskra
600,07006,Biskra Bab Darb,Rue Khrachi Brahim Biskra,Biskra,07,Biskra
601,07008,El Kantara,Rue 5 Juillet El Kantara,El Kantara,07,Biskra
602,07009,Lichana,Rue 1er Nov 54 Lichana,Tolga,07,Biskra
603,07010,M'Chounech,Rue Meouri M'Chouneche,Mechouneche,07,Biskra
604,07011,Ourlal,Rue Chaiba Abdel Madjid Ourlal,Ourlal,07,Biskra
605,07012,Zeribet El Oued,Rue Nationnale Nâ° 83 Zeribet El Oued,Zeribet El Oued,07,Biskra
606,07013,Ain Zaatout,Rue 10 Juillet 57 Ain Zaatout,El Kantara,07,Biskra
607,07014,Biskra Beni Morah,Hai Belaiath Biskra,Biskra,07,Biskra
608,07015,Biskra Cité El Amal,Cité 726 Logts Biskra,Biskra,07,Biskra
609,07016,Biskra El Alia,Rue Freres Ouanoughi El Alia Biskra,Biskra,07,Biskra
610,07017,Biskra El Alia Nour,Rue Ferah Meloud El Alia Biskra,Biskra,07,Biskra
611,07018,Biskra Lebcheche,Hai Lebcheche Biskra,Biskra,07,Biskra
612,07019,Biskra Sidi Ghezal,Hai Sidi Ghezel Biskra,Biskra,07,Biskra
613,07020,Biskra Universite,Universite Khaider Med Biskra,Biskra,07,Biskra
614,07021,Bordj Benazzouz,Rue Ali Haif Bordj Ben Azzouz,Tolga,07,Biskra
615,07022,Bouchagroune,Rue Emir Aek Bouchagroune,Tolga,07,Biskra
616,07023,Branis,Rue 19 Juin Branis,Djemorah,07,Biskra
617,07024,Chetma,Rue Amrane Mohamed Chetma,Sidi Okba,07,Biskra
618,07025,Djemourah,Rue 1er Nov Djemmorah,Djemorah,07,Biskra
619,07026,El Feidh,Hai El Jadide El Feidh,Zeribet El Oued,07,Biskra
620,07027,El Ghrous,Rue Soueret El Tayb El Ghrous,Foughala,07,Biskra
621,07028,El Haouch,Hai El Moudjahidine El Haouch,Sidi Okba,07,Biskra
622,07029,El Kantara Les Gorges,Route De Batna El Kantara,El Kantara,07,Biskra
623,07030,El Outaya,Rue Boudjemaa Mihoub El Outaya,El Outaya,07,Biskra
624,07031,Foughala,Rue Sellamine Aissa Foughala,Foughala,07,Biskra
625,07032,Khangat Sidi Nadji El Bordj,Rue Nationnale Nâ° 83 Khangat Sidi Nadji El Bordj,Zeribet El Oued,07,Biskra
626,07033,Lioua,Rue Sahel Sedik Lioua,Ourlal,07,Biskra
627,07034,Mekhadma,Rue Des Cousins Zaghez Mekhadma,Ourlal,07,Biskra
628,07035,Oumache,Cité Belkhoukh Oumache,Ourlal,07,Biskra
629,07037,Ain El Kerma,Ain El Kerma,Biskra,07,Biskra
630,07038,Ain Ghezal,Ain Ghezal,El Outaya,07,Biskra
631,07039,Ain Naga,Ain Naga,Sidi Okba,07,Biskra
632,07041,Bades,Bades,Zeribet El Oued,07,Biskra
633,07042,Baniane,Baniane,Mechouneche,07,Biskra
634,07043,Beghila,Beghila,Zeribet El Oued,07,Biskra
635,07046,Bouchagroune C Amirouche,Cité Amirouche Bouchagroune,Tolga,07,Biskra
636,07049,Driss Amor,Route National Nâ°03,El Outaya,07,Biskra
637,07050,Droh,Route D'Arris Droh,Sidi Okba,07,Biskra
638,07051,El Amri,El Amri,Foughala,07,Biskra
639,07052,El Horaya,El Horaya,Sidi Okba,07,Biskra
640,07053,"El Kantara 1er Nov,",Cité 200 Logement El Kantara,El Kantara,07,Biskra
641,07054,El Oualadja,El Oualadja,Zeribet El Oued,07,Biskra
642,07055,Farfar,Farfar,Tolga,07,Biskra
643,07056,Feliache,Feliache,Biskra,07,Biskra
644,07058,Ghartha,Ghartha,Biskra,07,Biskra
645,07059,Guedila,Route Djemourah Guedila,Djemorah,07,Biskra
646,07060,Guettouchi Lakhdar,Hai El Blida M'Chouneche,Mechouneche,07,Biskra
647,07065,Les Freres Harzelli,Les Freres Harzelli,Zeribet El Oued,07,Biskra
648,07066,Megloub,Megloub,Biskra,07,Biskra
649,07067,Meziraa,Meziraa,Zeribet El Oued,07,Biskra
650,07068,M'Lili,Village Agricole M'Llili,Ourlal,07,Biskra
651,07069,N'Fidhet Ragma,N'Fidhet Ragma,Zeribet El Oued,07,Biskra
652,07073,Rouidjel,Rouidjel,Zeribet El Oued,07,Biskra
653,07074,Saada,Saada,Tolga,07,Biskra
654,07075,Sehira,Sehira,Ourlal,07,Biskra
655,07077,Sidi Khellil,Sidi Khellil,Sidi Okba,07,Biskra
656,07078,Sidi Masmoudi,Sidi Masmoudi,Zeribet El Oued,07,Biskra
657,07079,Sidi Mohamed Moussa,Sidi Mohamed Moussa,Sidi Okba,07,Biskra
658,07080,Benthious (Tarfayet El Nos),Rue Rezigat Amor Ourlal,Ourlal,07,Biskra
659,07081,Tizi,Rue Dada Amar Ain Zaatout,El Kantara,07,Biskra
660,07082,Tolga Emir Aek,Rue Emir Aek Tolga,Tolga,07,Biskra
661,07083,Zaatcha Ben Boulaid,Zaatcha Ben Boulaid,Biskra,07,Biskra
662,07084,Zeribet El Oued 1er Nov.,Cité Communale Zeribet El Oued,Zeribet El Oued,07,Biskra
663,07085,Zeribet Hamed,Zeribet Hamed,Zeribet El Oued,07,Biskra
664,07086,Biskra Abderrahmane Gacem,Cité Administrative El Alia,Biskra,07,Biskra
665,07088,Biskra Gare Routiere,Gare Routiere Sogral Biskra,Biskra,07,Biskra
666,07089,Biskra Air,Caserne Cfts Biskra,Biskra,07,Biskra
667,07090,Biskra Korra,Caserne Etap Biskra,Biskra,07,Biskra
668,07091,Biskra Base,Caserne Biskra,Biskra,07,Biskra
669,07092,Biskra Hay El Moudjahidine,,Biskra,07,Biskra
670,07093,Ouled Seid,Ouled Seid,Djemorah,07,Biskra
671,07094,Beni Souik,Beni Souik,Djemorah,07,Biskra
672,07095,Mobar Mohamed,,Foughala,07,Biskra
673,,Sidi Okba Cheikh Tayeb El Okbi,Sidi Okba,Sidi Okba,07,Biskra
674,29018,Tizi,Rue Nasreddine Tizi,El Kantara,07,Biskra
675,30059,Mekhadma,Cité 460 Lgts Mekhadma Ouargla,Ourlal,07,Biskra
676,38015,Ain El Kerma,Rue Principale,Biskra,07,Biskra
677,08000,Bechar,Centre Ville,Bechar,08,Béchar
678,08001,Bechar 1er Novembre,Place Republique,Bechar,08,Béchar
679,08003,Abadla,Abadla,Abadla,08,Béchar
680,08004,Bechar Debdaba,Debdaba Bechar,Bechar,08,Béchar
681,08005,Bechar Djedid,Bechar Djedid,Bechar,08,Béchar
682,08006,Bechar Hai El Badr,Hai El Badr Bechar,Bechar,08,Béchar
683,08007,Bechar Hai El Inara,Hai El Inara Bechar,Bechar,08,Béchar
684,08008,Bechar Hai M'Rah,Hai M'Rahr Bechar,Bechar,08,Béchar
685,08009,Bechar La Barga,Cte Labarga Bechar,Bechar,08,Béchar
686,08010,Beni Ounif,Beni Ounif,Beni Ounif,08,Béchar
687,08011,Kenadsa,Kenadsa,Kenadsa,08,Béchar
688,08012,"Abadla 1er Nov,",Abadla,Abadla,08,Béchar
689,08013,Bechar Hai El Djorf,Hai El Djorf Bechar,Bechar,08,Béchar
690,08014,Bechar Hai El Feth,Hai El Feth Bechar,Bechar,08,Béchar
691,08015,Bechar Hai Essalam,Hai Essalam Bechar,Bechar,08,Béchar
692,08016,Bechar Hai Hamdane,H. Hamdane Bechar,Bechar,08,Béchar
693,08017,Bechar Hay Riadhi,Hai Riadhi Bechar,Bechar,08,Béchar
694,08018,Bechar Terre,3°rm Bechar,Bechar,08,Béchar
695,08019,Beni Ounif Sidi Bousmaha,Beni Ounif,Beni Ounif,08,Béchar
696,08023,Arg Ferradj,Erg Ferradj,Abadla,08,Béchar
697,08024,Bechar Hai Ennour,Bechar,Bechar,08,Béchar
698,08026,Lahmar,Lahmar,Lahmar,08,Béchar
699,08027,Machraa H Boumediene,Machraa H. B.,Abadla,08,Béchar
700,08029,Tabelbala,Tabelbala,Tabelbala,08,Béchar
701,08030,Taghit,Taghit,Taghit,08,Béchar
702,08033,Barrebi,Barrebi,Taghit,08,Béchar
703,08034,Boukais,Boukais,Lahmar,08,Béchar
704,08035,Djorf El Barda,Djorf El Barda,Abadla,08,Béchar
705,08037,Guir Lotfi,Guir Lotfi,Abadla,08,Béchar
706,08038,Hassi Menounat,Hassi Menounet,Abadla,08,Béchar
707,08041,Meridja,Meridja,Kenadsa,08,Béchar
708,08042,Mougheul,Mougheul,Lahmar,08,Béchar
709,08043,Ouakda,Ouakda Bechar,Bechar,08,Béchar
710,08045,Rosf Taiba,Rosf Taiba,Beni Ounif,08,Béchar
711,08049,Kenadsa Sidi M'Hamed Ben Bouziane,Kenadsa,Kenadsa,08,Béchar
712,08053,Zone Bleu 01 Belkheiri Mohamed,Zone Bleu Bechar,Bechar,08,Béchar
713,08054,Bechar Centre Universitaire,Bechar,Bechar,08,Béchar
714,08055,Bechar Hassi El Houari,Zone Militaire Bechar,Bechar,08,Béchar
715,08056,Bechar Zone Blue,Zone Bleu Bechar,Bechar,08,Béchar
716,08057,Bechar Cité Universitaire 1500 Lits,Bechar,Bechar,08,Béchar
717,08058,Zone Bleu 02 Bentaleb Ali,Zone Bleu Bechar,Bechar,08,Béchar
718,08059,Bechar Gare Routiere,Bechar,Bechar,08,Béchar
719,08060,Kerzaz Abou El Kassem Saed Ellah,"Kerzaz El Kssar,Bechar",Bechar,08,Béchar
720,08061,Bechar Route Lahmar,Bechar Route Lahmar,Bechar,08,Béchar
721,08062,Bechar Aadl,Bechar Aadl,Bechar,08,Béchar
722,09000,Blida,Blida,Blida,09,Blida
723,09001,Boufarik,Boufarik,Boufarik,09,Blida
724,09002,Larbaa,Larbaa,Larbaa,09,Blida
725,09003,Beni Mered,Beni Mered,Ouled Yaich,09,Blida
726,09004,Blida Bab Djazair,Blida,Blida,09,Blida
727,09005,Blida Ben Mokadem,Blida,Blida,09,Blida
728,09006,Blida Terre 1,Blida,Blida,09,Blida
729,09007,Boufarik Place Des Martyrs,Boufarik,Boufarik,09,Blida
730,09008,Bougara,Bougara,Bougara,09,Blida
731,09009,Chebli,Chebli,Bouinan,09,Blida
732,09010,Chiffa,Chiffa,Mouzaia,09,Blida
733,09011,El Affroun,El Affroun,El Affroun,09,Blida
734,09012,Meftah,Meftah,Meftah,09,Blida
735,09013,Mouzaia,Mouzaia,Mouzaia,09,Blida
736,09014,Oued El Alleug,Oued El Alleug,Oued El Alleug,09,Blida
737,09015,Ouled Yaich,Ouled Yaich,Ouled Yaich,09,Blida
738,09016,Blida Ben Boulaid,Blida,Blida,09,Blida
